2617020,115,false,12,0,14-15,9.0
2618023,115,true,13,1,18-19,15.0
125426,132,true,24,2,18-19,5.0
2887138,132,false,25,0,12-13,5.0
1191676,147,true,13,5,16-17,30.0
318441,147,false,14,0,10-11,30.0
2765724,198,true,5,1,12-13,22.0
3048264,198,false,6,2,12-13,8.0
2303427,229,true,17,1,6-7,10.0
568023,229,false,18,5,22-23,4.0
956162,367,true,3,3,8-9,16.0
1161264,367,true,4,2,14-15,27.0
2787468,410,true,27,0,16-17,7.0
103063,410,false,28,3,16-17,10.0
1924985,486,true,12,5,20-21,11.0
3101204,486,false,13,0,14-15,30.0
856669,564,true,8,2,12-13,12.0
661976,564,false,9,0,14-15,12.0
957412,780,false,17,1,14-15,15.0
1436692,780,true,18,0,16-17,6.0
389513,817,true,14,4,14-15,13.0
3290716,817,false,15,0,18-19,17.0
1471596,832,true,4,2,10-11,25.0
2323155,832,false,5,4,18-19,23.0
2710848,839,true,26,1,16-17,21.0
1504504,839,true,27,1,12-13,30.0
1016163,859,true,7,0,0-1,9.0
1652829,859,false,8,5,10-11,5.0
1805973,864,true,29,2,14-15,10.0
20460,864,false,30,4,12-13,9.0
1579280,876,false,3,2,18-19,30.0
211783,876,true,4,1,10-11,20.0
122791,894,true,65,2,16-17,11.0
2881418,894,true,66,0,20-21,5.0
1305392,931,true,2,0,10-11,29.0
101816,931,false,3,2,18-19,30.0
547761,1009,false,18,2,18-19,0.0
1604354,1009,true,19,1,16-17,20.0
672146,1041,true,15,1,20-21,30.0
1453822,1041,true,16,2,20-21,15.0
1010252,1108,true,8,5,16-17,13.0
1219177,1108,false,9,6,6-7,30.0
839345,1153,false,5,3,14-15,21.0
1049804,1153,true,6,0,8-9,30.0
834343,1154,false,2,2,18-19,30.0
249271,1154,true,3,0,16-17,5.0
2370412,1161,false,8,3,8-9,20.0
3411990,1161,true,9,6,8-9,10.0
2223489,1329,false,2,2,8-9,25.0
1129131,1329,true,3,1,16-17,30.0
218223,1361,true,11,5,20-21,6.0
3417722,1361,false,12,4,18-19,13.0
1461527,1363,true,14,1,16-17,26.0
2651761,1363,true,15,1,8-9,21.0
1971595,1404,false,32,3,18-19,30.0
2689389,1404,true,33,0,16-17,25.0
2216235,1515,true,3,3,10-11,30.0
1651505,1515,false,4,3,20-21,30.0
863448,1526,true,47,4,14-15,10.0
1367362,1526,true,48,5,10-11,8.0
2193671,1536,true,5,0,10-11,21.0
1339827,1536,false,6,0,10-11,21.0
390820,1544,true,19,6,14-15,9.0
3215263,1544,true,20,2,12-13,3.0
2511444,1566,false,12,1,8-9,7.0
1829993,1566,true,13,1,16-17,7.0
2277971,1577,true,6,5,10-11,11.0
2016183,1577,true,7,2,10-11,30.0
1724754,1791,false,14,0,20-21,30.0
1959430,1791,true,15,0,18-19,7.0
2620779,1856,false,3,0,8-9,4.0
2823496,1856,true,4,0,20-21,30.0
2147441,2045,false,12,0,20-21,28.0
1228789,2045,true,13,0,16-17,30.0
1850340,2089,true,5,0,14-15,9.0
1907607,2089,false,6,2,8-9,2.0
820538,2108,false,11,2,12-13,3.0
2527073,2108,true,12,4,14-15,2.0
2325353,2120,true,4,0,6-7,14.0
2990314,2120,false,5,5,12-13,19.0
1006767,2456,false,52,5,14-15,7.0
3008983,2456,true,53,2,12-13,4.0
333847,2459,true,19,6,8-9,20.0
1710271,2459,false,20,3,10-11,4.0
368634,2518,true,32,0,16-17,7.0
2477115,2518,false,33,1,8-9,8.0
407579,2560,true,3,6,12-13,8.0
2554822,2560,false,4,5,18-19,6.0
680762,2610,false,22,6,14-15,7.0
1654320,2610,true,23,5,16-17,6.0
1981795,2680,false,11,1,8-9,3.0
49931,2680,true,12,5,8-9,4.0
1080550,2711,true,5,3,12-13,13.0
2919251,2711,false,6,4,12-13,30.0
817000,2772,true,10,1,8-9,3.0
1789820,2772,false,11,4,12-13,30.0
2705636,2802,false,39,0,20-21,7.0
112955,2802,true,40,5,10-11,5.0
1750931,2809,true,2,0,16-17,7.0
3005210,2809,true,3,3,12-13,10.0
1974248,2876,false,16,2,14-15,12.0
251209,2876,true,17,1,12-13,13.0
286188,2877,false,13,1,8-9,30.0
